Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 0:40:10,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,25,High school diploma,"Books or e-books, Science and technology journals, Text messages and social media",No,I have tried using a reading technology like this before once or twice before.,it helps me learn to read faster,2713,6230,24604,104568,30788,7738,44236,33735,29323,Spritz,Sad,82oeqp
12/2/2014 0:40:56,40 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,26,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"The reading technology enabled me to read better, but at times I left like it was dragging me along uncomfortably.",51356,11932,44717,75740,30833,6003,68333,33394,65951,Spritz,Fun,6mjc9h
12/2/2014 0:41:30,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,33,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have tried using a reading technology like this before once or twice before.,The speed did not seem constant. The colored letter(s) in the middle of the word were distracting as well.,7688,32288,45171,99292,50875,4824,75458,80140,75744,Spritz,Sad,hhdkgq
12/2/2014 0:41:30,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Marburg,Yes,Male,White,29,High school diploma,"Books or e-books, Science and technology journals, Magazine articles or blogs",No,I have never used a reading technology like this before.,"It kept me focused, very focused.",4738,11523,22724,77093,26069,4438,89789,40693,44589,Spritz,Fun,reagwf
12/2/2014 0:41:35,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,31,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,,74703,7809,97662,91178,110730,29714,113430,67350,87127,Normal,Sad,icxe6x
12/2/2014 0:41:39,20 minutes,An active break where students act out activities.,Dr. Spock,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,46,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,I followed better in the beginning and then I started to have a harder time the longer the words flashed,26102,42371,45853,125339,89827,43232,67209,180024,87782,Spritz,Fun,rsr440
12/2/2014 0:42:04,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,25,Bachelor’s degree,"Books or e-books, Text messages and social media",Yes,I have never used a reading technology like this before.,the speed of text was a little too fast.,16090,8864,122316,150060,26098,30779,98633,41855,71811,Normal,Fun,b57nqy
12/2/2014 0:42:09,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,37,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,26,"Some college, no degree","Books or e-books, Magazine articles or blogs",No,I have never used a reading technology like this before.,"It was hard to concentrate so fully,and I found myself missing pieces due to the speed.",6832,20734,25906,77576,42627,2527,83161,39117,57326,Spritz,Fun,hww9t2
12/2/2014 0:42:24,10 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,44,High school diploma,"Books or e-books, Science and technology journals, Text messages and social media",No,I have never used a reading technology like this before.,It felt almost easier to remember what I read when I was shown it scrolling.,13562,22761,26135,98274,37354,11831,89569,40917,67965,Spritz,Sad,1ahcys
12/2/2014 0:42:51,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,White,34,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have tried using a reading technology like this before once or twice before.,"It seemed to help me read faster, but I feel some words got missed",8634,14991,23905,76392,47229,3451,89343,57741,47082,Spritz,Fun,zzv7gp
12/2/2014 0:42:52,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Boston middle schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,No,Male,Asian / Pacific Islander,28,Bachelor’s degree,Books or e-books,No,I have never used a reading technology like this before.,,12353,24280,29493,79225,69035,17451,166881,320029,28850,Spritz,Fun,9vctkl
12/2/2014 0:43:47,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,32,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,IF you can control the speed or press pause then there is absolutely nothing wrong with it.,11280,8874,32972,81853,30635,4549,61473,28459,65391,Spritz,Fun,9dq3tk
12/2/2014 0:44:07,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,White,25,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,"While using the technology, I found at the beginning of an article, I was able to focus clearly and even make mental notes while the screen was changing in front of me; however, as the time progressed my reading seem to lessen in sharpness and I was not able to process every word as I feel I did at the beginning.  I also felt the colors were a little sharp and bold and maybe I would have done better if they were not so assaultive to visualy acuity.  Otherwise, I like this way of reading very much. I can't say how much I accurately recalled or comprehended but I felt it was a considerable amount. ",16087,9293,110249,48921,15755,27229,114830,53697,227536,Normal,Fun,15j4y2
12/2/2014 0:44:20,20 minutes,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Quebec primary schools,240,27,Surprise longer than Sadness,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Male,White,30,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,if you blink you might miss a word or two.,3490,17173,24954,83510,69108,3936,107773,104857,57091,Spritz,Fun,2qibzr
12/2/2014 0:44:21,4,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Quebec primary schools,240,37,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Other,65,Bachelor’s degree,Professional documents like emails or reports,No,I have never used a reading technology like this before.,,7621,10442,127546,74516,24409,26939,80946,67478,67913,Normal,Sad,pwjw2p
12/2/2014 0:45:25,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,32,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,It seemed to increase reading speed but required constant attention and the inability to go back over an important or difficult concept. ,13530,10552,26153,103341,28373,2037,65218,20773,70517,Spritz,Sad,zxu6ue
